track_uri,track_name,album_name,artist_name(s),release_date,duration_(ms),popularity,explicit,added_by,added_at,genres,record_label,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,standardized_track_name,pianist,year,sonata,movement
spotify:track:7LFNe2USP4xyuMVhUIZysK,"Sonata no. 8 in C minor, op. 13 [Pathetique]: Grave; Allegro molto e con brio",Beethoven: The Complete Sonatas,Ludwig van Beethoven;Richard Goode,1993,516000,4,False,mikaylab.,2026-02-15T23:21:11Z,"klassiek,klassieke piano,kamermuziek",Nonesuch,0.34,0.0929,0,-25.942,0,0.0489,0.989,0.9,0.0615,0.063,79.248,4,"""Pathétique"", I.",Richard Goode,1993.0,Pathétique,I
spotify:track:4NhStBCZ4PZ60y5kCHs64I,"Sonata no. 8 in C minor, op. 13 [Pathetique]: Adagio cantabile",Beethoven: The Complete Sonatas,Ludwig van Beethoven;Richard Goode,1993,331333,5,False,mikaylab.,2026-02-15T23:21:11Z,"klassiek,klassieke piano,kamermuziek",Nonesuch,0.228,0.00258,8,-38.19,1,0.0617,0.995,0.914,0.101,0.062,177.963,3,"""Pathétique"", II.",Richard Goode,1993.0,Pathétique,II
spotify:track:6hrB8sXAQrbNoJZFiJhfNH,"Sonata no. 8 in C minor, op. 13 [Pathetique]: Rondo: Allegro",Beethoven: The Complete Sonatas,Ludwig van Beethoven;Richard Goode,1993,255533,3,False,mikaylab.,2026-02-15T23:21:11Z,"klassiek,klassieke piano,kamermuziek",Nonesuch,0.339,0.0623,0,-28.263,0,0.0416,0.99,0.898,0.113,0.167,106.336,4,"""Pathétique"", III.",Richard Goode,1993.0,Pathétique,III
spotify:track:70TI9J2rsGIuXyFqVzOswh,"Sonata no. 14 in C-sharp minor, op. 27, no. 2 [Sonata quasi una Fantasia] [Moonlight]: Adagio sostenuto",Beethoven: The Complete Sonatas,Ludwig van Beethoven;Richard Goode,1993,338840,10,False,mikaylab.,2026-02-15T23:21:19Z,"klassiek,klassieke piano,kamermuziek",Nonesuch,0.124,0.00192,1,-44.341,0,0.0444,0.995,0.927,0.106,0.114,73.237,3,"""Moonlight"", I.",Richard Goode,1993.0,Moonlight,I
spotify:track:1eGZaS7OBH3sjUbZxyXimu,"Sonata no. 14 in C-sharp minor, op. 27, no. 2 [Sonata quasi una Fantasia] [Moonlight]: Allegretto",Beethoven: The Complete Sonatas,Ludwig van Beethoven;Richard Goode,1993,137426,3,False,mikaylab.,2026-02-15T23:21:19Z,"klassiek,klassieke piano,kamermuziek",Nonesuch,0.401,0.0122,1,-33.98,1,0.0558,0.995,0.926,0.0966,0.406,201.813,3,"""Moonlight"", II.",Richard Goode,1993.0,Moonlight,II
spotify:track:789rUzWCwg4VEMtkpbiAJw,"Sonata no. 14 in C-sharp minor, op. 27, no. 2 [Sonata quasi una Fantasia] [Moonlight]: Presto agitato",Beethoven: The Complete Sonatas,Ludwig van Beethoven;Richard Goode,1993,420733,3,False,mikaylab.,2026-02-15T23:21:19Z,"klassiek,klassieke piano,kamermuziek",Nonesuch,0.275,0.088,6,-25.273,0,0.0451,0.99,0.915,0.096,0.156,169.272,4,"""Moonlight"", III.",Richard Goode,1993.0,Moonlight,III
spotify:track:3vLbUhiVwi9bjkuVfc4OKj,"Sonata no. 21 in C major, op. 53 [Waldstein]: Allegro con brio",Beethoven: The Complete Sonatas,Ludwig van Beethoven;Richard Goode,1993,603000,7,False,mikaylab.,2026-02-15T23:21:31Z,"klassiek,klassieke piano,kamermuziek",Nonesuch,0.224,0.125,0,-26.133,1,0.0427,0.987,0.912,0.0811,0.114,75.819,4,"""Waldstein"", I.",Richard Goode,1993.0,Waldstein,I
spotify:track:6O6XPhBhdpNP08qMDIP2RA,"Sonata no. 21 in C major, op. 53 [Waldstein]: Introduzione: Adagio molto",Beethoven: The Complete Sonatas,Ludwig van Beethoven;Richard Goode,1993,242573,2,False,mikaylab.,2026-02-15T23:21:31Z,"klassiek,klassieke piano,kamermuziek",Nonesuch,0.462,0.00167,5,-34.804,1,0.0677,0.992,0.873,0.0762,0.195,132.64,3,"""Waldstein"", II.",Richard Goode,1993.0,Waldstein,II
spotify:track:2ytrZGSKmpYBRZQm3Vd74O,"Sonata no. 21 in C major, op. 53 [Waldstein]: Rondo: Allegretto moderato",Beethoven: The Complete Sonatas,Ludwig van Beethoven;Richard Goode,1993,574426,3,False,mikaylab.,2026-02-15T23:21:31Z,"klassiek,klassieke piano,kamermuziek",Nonesuch,0.326,0.0531,0,-25.568,1,0.0362,0.983,0.92,0.0647,0.0896,104.8,4,"""Waldstein"", III.",Richard Goode,1993.0,Waldstein,III
spotify:track:13MZ9mtzSoKeRtAKDhpGpP,"Beethoven: Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": I. Grave - Allegro di molto e con brio",Beethoven: Complete Piano Sonatas,Ludwig van Beethoven;Stephen Kovacevich,2003-08-10,527920,2,False,mikaylab.,2026-02-15T23:22:16Z,"klassiek,klassieke piano,kamermuziek",Warner Classics,0.422,0.171,5,-24.146,0,0.0554,0.983,0.942,0.0772,0.0784,75.512,4,"""Pathétique"", I.",Stephen Kovacevich,2003.0,Pathétique,I
spotify:track:55BSszZjjv0SjCGzA2maKR,"Beethoven: Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": II. Adagio cantabile",Beethoven: Complete Piano Sonatas,Ludwig van Beethoven;Stephen Kovacevich,2003-08-10,334653,12,False,mikaylab.,2026-02-15T23:22:16Z,"klassiek,klassieke piano,kamermuziek",Warner Classics,0.375,0.00888,8,-30.658,1,0.0427,0.995,0.919,0.102,0.0951,127.876,3,"""Pathétique"", II.",Stephen Kovacevich,2003.0,Pathétique,II
spotify:track:20zcsi5J6hX3IGdxfME4Cq,"Beethoven: Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": III. Rondo. Allegro",Beethoven: Complete Piano Sonatas,Ludwig van Beethoven;Stephen Kovacevich,2003-08-10,257840,2,False,mikaylab.,2026-02-15T23:22:16Z,"klassiek,klassieke piano,kamermuziek",Warner Classics,0.38,0.103,5,-25.561,0,0.0381,0.987,0.919,0.109,0.249,107.512,4,"""Pathétique"", III.",Stephen Kovacevich,2003.0,Pathétique,III
spotify:track:6Km9R1Nlrq8bEqVSfBSM7P,"Beethoven: Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": I. Adagio sostenuto",Beethoven: Complete Piano Sonatas,Ludwig van Beethoven;Stephen Kovacevich,2003-08-10,394760,10,False,mikaylab.,2026-02-15T23:22:25Z,"klassiek,klassieke piano,kamermuziek",Warner Classics,0.246,0.00609,1,-45.008,0,0.04,0.995,0.886,0.0853,0.255,67.149,1,"""Moonlight"", I.",Stephen Kovacevich,2003.0,Moonlight,I
spotify:track:2FTjVkbhDn5q6DSlY5Eec3,"Beethoven: Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": II. Allegretto",Beethoven: Complete Piano Sonatas,Ludwig van Beethoven;Stephen Kovacevich,2003-08-10,124880,2,False,mikaylab.,2026-02-15T23:22:25Z,"klassiek,klassieke piano,kamermuziek",Warner Classics,0.403,0.0375,1,-29.525,1,0.0449,0.994,0.851,0.11,0.229,69.821,4,"""Moonlight"", II.",Stephen Kovacevich,2003.0,Moonlight,II
spotify:track:21gJ6kvGt85jKn70w6Zdwq,"Beethoven: Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": III. Presto agitato",Beethoven: Complete Piano Sonatas,Ludwig van Beethoven;Stephen Kovacevich,2003-08-10,430373,3,False,mikaylab.,2026-02-15T23:22:25Z,"klassiek,klassieke piano,kamermuziek",Warner Classics,0.298,0.237,6,-21.656,0,0.0368,0.977,0.899,0.11,0.0706,81.127,4,"""Moonlight"", III.",Stephen Kovacevich,2003.0,Moonlight,III
spotify:track:2QAGe47zuL2jKQhkQZOYuA,"Beethoven: Piano Sonata No. 21 in C Major, Op. 53 ""Waldstein"": I. Allegro con brio",Beethoven: Complete Piano Sonatas,Ludwig van Beethoven;Stephen Kovacevich,2003-08-10,630693,1,False,mikaylab.,2026-02-15T23:22:42Z,"klassiek,klassieke piano,kamermuziek",Warner Classics,0.27,0.204,0,-22.197,1,0.0401,0.988,0.919,0.0792,0.088,80.375,4,"""Waldstein"", I.",Stephen Kovacevich,2003.0,Waldstein,I
spotify:track:5xoL18caWSGyIktE782sqS,"Beethoven: Piano Sonata No. 21 in C Major, Op. 53 ""Waldstein"": II. Introduzione. Adagio molto",Beethoven: Complete Piano Sonatas,Ludwig van Beethoven;Stephen Kovacevich,2003-08-10,208586,0,False,mikaylab.,2026-02-15T23:22:42Z,"klassiek,klassieke piano,kamermuziek",Warner Classics,0.41,0.00201,0,-33.724,1,0.057,0.993,0.931,0.089,0.0462,134.612,3,"""Waldstein"", II.",Stephen Kovacevich,2003.0,Waldstein,II
spotify:track:4ONzFkBv3phTKwbVS5lzfB,"Beethoven: Piano Sonata No. 21 in C Major, Op. 53 ""Waldstein"": III. Rondo. Allegretto moderato - Prestissimo",Beethoven: Complete Piano Sonatas,Ludwig van Beethoven;Stephen Kovacevich,2003-08-10,565973,1,False,mikaylab.,2026-02-15T23:22:42Z,"klassiek,klassieke piano,kamermuziek",Warner Classics,0.275,0.119,0,-19.656,1,0.0337,0.985,0.921,0.0789,0.085,109.925,4,"""Waldstein"", III.",Stephen Kovacevich,2003.0,Waldstein,III
spotify:track:40gRh2ZURv5tYBo8yB9Lu3,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": I. Adagio sostenuto","Beethoven: Piano Sonatas, Vol. 3",Ludwig van Beethoven;Paul Lewis,2007-09-25,315426,69,False,mikaylab.,2026-02-15T23:23:22Z,"klassiek,klassieke piano,kamermuziek",harmonia mundi,0.183,0.00527,1,-37.264,0,0.0448,0.995,0.887,0.173,0.147,171.619,3,"""Moonlight"", I.",Paul Lewis,2007.0,Moonlight,I
spotify:track:5OWTJ1hKJIfTNZR3whHi5D,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": II. Allegretto","Beethoven: Piano Sonatas, Vol. 3",Ludwig van Beethoven;Paul Lewis,2007-09-25,139426,25,False,mikaylab.,2026-02-15T23:23:22Z,"klassiek,klassieke piano,kamermuziek",harmonia mundi,0.447,0.0589,1,-24.229,1,0.0487,0.996,0.907,0.105,0.368,64.155,4,"""Moonlight"", II.",Paul Lewis,2007.0,Moonlight,II
spotify:track:6CmUJH2eRejvNhNNf3Aac0,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": III. Presto agitato","Beethoven: Piano Sonatas, Vol. 3",Ludwig van Beethoven;Paul Lewis,2007-09-25,458280,40,False,mikaylab.,2026-02-15T23:23:22Z,"klassiek,klassieke piano,kamermuziek",harmonia mundi,0.319,0.204,6,-16.632,0,0.0422,0.99,0.903,0.11,0.0579,157.483,4,"""Moonlight"", III.",Paul Lewis,2007.0,Moonlight,III
spotify:track:7D2Z1k9B7t1m40kidGuiIy,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": I. Grave - Allegro di molto e con brio","Beethoven: Piano Sonatas, Vol. 2",Ludwig van Beethoven;Paul Lewis,2007-07-31,588053,7,False,mikaylab.,2026-02-15T23:23:53Z,"klassiek,klassieke piano,kamermuziek",harmonia mundi,0.314,0.158,0,-21.489,0,0.0471,0.989,0.901,0.0625,0.0561,75.181,4,"""Pathétique"", I.",Paul Lewis,2007.0,Pathétique,I
spotify:track:014W5v2M4agPL2pKfGV3yT,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": II. Adagio cantabile","Beethoven: Piano Sonatas, Vol. 2",Ludwig van Beethoven;Paul Lewis,2007-07-31,323026,14,False,mikaylab.,2026-02-15T23:23:53Z,"klassiek,klassieke piano,kamermuziek",harmonia mundi,0.223,0.00629,8,-33.597,1,0.0475,0.995,0.885,0.118,0.0965,57.654,4,"""Pathétique"", II.",Paul Lewis,2007.0,Pathétique,II
spotify:track:5J2asnmk8ZeP07RbatgWw0,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": III. Rondo (Allegro)","Beethoven: Piano Sonatas, Vol. 2",Ludwig van Beethoven;Paul Lewis,2007-07-31,321213,7,False,mikaylab.,2026-02-15T23:23:53Z,"klassiek,klassieke piano,kamermuziek",harmonia mundi,0.197,0.134,0,-22.803,0,0.0423,0.989,0.922,0.117,0.12,84.499,4,"""Pathétique"", III.",Paul Lewis,2007.0,Pathétique,III
spotify:track:4EiCzQNNtC2ics0EMLOFW7,"Piano Sonata No. 21 in C Major, Op. 53 ""Waldstein"": I. Allegro con brio","Beethoven: Piano Sonatas, Vol. 2",Ludwig van Beethoven;Paul Lewis,2007-07-31,687986,5,False,mikaylab.,2026-02-15T23:24:17Z,"klassiek,klassieke piano,kamermuziek",harmonia mundi,0.251,0.174,0,-22.339,1,0.0396,0.985,0.917,0.0586,0.0627,75.043,4,"""Waldstein"", I.",Paul Lewis,2007.0,Waldstein,I
spotify:track:0IFQsYwYEvTkIXQIRub225,"Piano Sonata No. 21 in C Major, Op. 53 ""Waldstein"": II. Introduzione (Adagio molto)","Beethoven: Piano Sonatas, Vol. 2",Ludwig van Beethoven;Paul Lewis,2007-07-31,275773,3,False,mikaylab.,2026-02-15T23:24:17Z,"klassiek,klassieke piano,kamermuziek",harmonia mundi,0.463,0.00183,5,-31.316,1,0.0877,0.992,0.936,0.0818,0.123,77.349,4,"""Waldstein"", II.",Paul Lewis,2007.0,Waldstein,II
spotify:track:28s2ttNxcKLtEfrn1pZHFm,"Piano Sonata No. 21 in C Major, Op. 53 ""Waldstein"": III. Rondo (Allegretto moderato - Prestissimo)","Beethoven: Piano Sonatas, Vol. 2",Ludwig van Beethoven;Paul Lewis,2007-07-31,652346,3,False,mikaylab.,2026-02-15T23:24:17Z,"klassiek,klassieke piano,kamermuziek",harmonia mundi,0.29,0.103,0,-21.027,1,0.0336,0.984,0.911,0.0761,0.0492,94.138,4,"""Waldstein"", III.",Paul Lewis,2007.0,Waldstein,III
spotify:track:5nB5lv89uyDsFZbowk970Z,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": I. Grave – Allegro di molto e con brio","Beethoven: Moonlight, Pathétique & Waldstein Sonatas",Ludwig van Beethoven;Steven Osborne,2010-05-01,523492,6,False,mikaylab.,2026-02-15T23:35:50Z,"klassiek,klassieke piano,kamermuziek,impressionisme",Hyperion,0.317,0.124,0,-24.468,0,0.0526,0.986,0.907,0.0661,0.0582,162.624,4,"""Pathétique"", I.",Steven Osborne,2010.0,Pathétique,I
spotify:track:1rVShu1oqtgjU9K4QpT5wR,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": II. Adagio cantabile","Beethoven: Moonlight, Pathétique & Waldstein Sonatas",Ludwig van Beethoven;Steven Osborne,2010-05-01,306733,6,False,mikaylab.,2026-02-15T23:35:50Z,"klassiek,klassieke piano,kamermuziek,impressionisme",Hyperion,0.307,0.00389,8,-37.504,1,0.0438,0.994,0.879,0.114,0.11,64.467,4,"""Pathétique"", II.",Steven Osborne,2010.0,Pathétique,II
spotify:track:7F3x0HjXGxauf76CcMLF3Y,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": III. Rondo. Allegro","Beethoven: Moonlight, Pathétique & Waldstein Sonatas",Ludwig van Beethoven;Steven Osborne,2010-05-01,298320,5,False,mikaylab.,2026-02-15T23:35:50Z,"klassiek,klassieke piano,kamermuziek,impressionisme",Hyperion,0.252,0.0797,0,-26.684,0,0.0437,0.988,0.901,0.115,0.174,94.758,4,"""Pathétique"", III.",Steven Osborne,2010.0,Pathétique,III
spotify:track:7q1GK2Pb7ew5BNUTRYrUdr,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": I. Adagio sostenuto","Beethoven: Moonlight, Pathétique & Waldstein Sonatas",Ludwig van Beethoven;Steven Osborne,2010-05-01,361346,52,False,mikaylab.,2026-02-15T23:35:53Z,"klassiek,klassieke piano,kamermuziek,impressionisme",Hyperion,0.167,0.00159,1,-47.267,0,0.0414,0.99,0.907,0.138,0.0694,73.064,1,"""Moonlight"", I.",Steven Osborne,2010.0,Moonlight,I
spotify:track:7dMEyGgy2lsDNfNNRKalpF,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": II. Allegretto","Beethoven: Moonlight, Pathétique & Waldstein Sonatas",Ludwig van Beethoven;Steven Osborne,2010-05-01,119520,5,False,mikaylab.,2026-02-15T23:35:53Z,"klassiek,klassieke piano,kamermuziek,impressionisme",Hyperion,0.445,0.0171,1,-34.443,1,0.0404,0.996,0.949,0.0842,0.322,120.442,3,"""Moonlight"", II.",Steven Osborne,2010.0,Moonlight,II
spotify:track:4E7Dwrvvz01o0nppLJ2DXW,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": III. Presto agitato","Beethoven: Moonlight, Pathétique & Waldstein Sonatas",Ludwig van Beethoven;Steven Osborne,2010-05-01,446480,7,False,mikaylab.,2026-02-15T23:35:53Z,"klassiek,klassieke piano,kamermuziek,impressionisme",Hyperion,0.27,0.143,1,-21.496,0,0.0484,0.987,0.889,0.0923,0.0596,171.897,4,"""Moonlight"", III.",Steven Osborne,2010.0,Moonlight,III
spotify:track:1QxTOGbnFI954MquXWnve4,"Piano Sonata No. 21 in C Major, Op. 53 ""Waldstein"": I. Allegro con brio","Beethoven: Moonlight, Pathétique & Waldstein Sonatas",Ludwig van Beethoven;Steven Osborne,2010-05-01,658880,4,False,mikaylab.,2026-02-15T23:36:00Z,"klassiek,klassieke piano,kamermuziek,impressionisme",Hyperion,0.217,0.146,0,-24.295,1,0.0403,0.982,0.919,0.0892,0.102,79.903,4,"""Waldstein"", I.",Steven Osborne,2010.0,Waldstein,I
spotify:track:7puUjgKhq5x62A2vhNIkUq,"Piano Sonata No. 21 in C Major, Op. 53 ""Waldstein"": II. Introduzione. Adagio molto","Beethoven: Moonlight, Pathétique & Waldstein Sonatas",Ludwig van Beethoven;Steven Osborne,2010-05-01,275266,3,False,mikaylab.,2026-02-15T23:36:00Z,"klassiek,klassieke piano,kamermuziek,impressionisme",Hyperion,0.384,0.00121,0,-34.918,1,0.0816,0.989,0.917,0.0735,0.0938,71.116,4,"""Waldstein"", II.",Steven Osborne,2010.0,Waldstein,II
spotify:track:3gY7dVoPGHVt20KPPhyMPU,"Piano Sonata No. 21 in C Major, Op. 53 ""Waldstein"": III. Rondo. Allegretto moderato – Prestissimo","Beethoven: Moonlight, Pathétique & Waldstein Sonatas",Ludwig van Beethoven;Steven Osborne,2010-05-01,680426,3,False,mikaylab.,2026-02-15T23:36:00Z,"klassiek,klassieke piano,kamermuziek,impressionisme",Hyperion,0.265,0.0643,0,-24.249,1,0.0376,0.98,0.888,0.0791,0.0742,99.209,4,"""Waldstein"", III.",Steven Osborne,2010.0,Waldstein,III
spotify:track:7s9MNqDSt8fJ0qDsT60rvT,"Piano Sonata No. 8 in C minor, Op. 13, ""Pathétique"": I. Grave - Allegro di molto e con brio",Beethoven: The Complete Piano Sonatas,Ludwig van Beethoven;Igor Levit,2019-09-13,518884,21,False,mikaylab.,2026-02-15T23:25:19Z,"klassiek,klassieke piano,kamermuziek",Sony Classical,0.418,0.104,0,-23.681,0,0.0493,0.99,0.91,0.087,0.12,87.603,4,"""Pathétique"", I.",Igor Levit,2019.0,Pathétique,I
spotify:track:3jeQSllNtDd0N8Ut3xbDCP,"Piano Sonata No. 8 in C minor, Op. 13, ""Pathétique"": II. Adagio cantabile",Beethoven: The Complete Piano Sonatas,Ludwig van Beethoven;Igor Levit,2019-09-13,303285,45,False,mikaylab.,2026-02-15T23:25:19Z,"klassiek,klassieke piano,kamermuziek",Sony Classical,0.234,0.00304,8,-36.857,1,0.0509,0.995,0.911,0.0935,0.0865,63.074,4,"""Pathétique"", II.",Igor Levit,2019.0,Pathétique,II
spotify:track:3X8CUK3YEQBW6phhBALFxG,"Piano Sonata No. 8 in C minor, Op. 13, ""Pathétique"": III. Rondo. Allegro",Beethoven: The Complete Piano Sonatas,Ludwig van Beethoven;Igor Levit,2019-09-13,251523,20,False,mikaylab.,2026-02-15T23:25:19Z,"klassiek,klassieke piano,kamermuziek",Sony Classical,0.34,0.0991,0,-24.893,0,0.0418,0.99,0.92,0.11,0.157,110.141,4,"""Pathétique"", III.",Igor Levit,2019.0,Pathétique,III
spotify:track:24t1mpJc8FTPAkYjFdf9NQ,"Piano Sonata No. 14 in C-sharp minor, Op. 27, No. 2, ""Moonlight"": I. Adagio sostenuto",Beethoven: The Complete Piano Sonatas,Ludwig van Beethoven;Igor Levit,2019-09-13,313482,44,False,mikaylab.,2026-02-15T23:25:26Z,"klassiek,klassieke piano,kamermuziek",Sony Classical,0.141,0.00123,1,-43.851,0,0.0429,0.994,0.942,0.11,0.0843,78.155,3,"""Moonlight"", I.",Igor Levit,2019.0,Moonlight,I
spotify:track:0GKRboF09KumNqYHiBJTOR,"Piano Sonata No. 14 in C-sharp minor, Op. 27, No. 2, ""Moonlight"": II. Allegretto",Beethoven: The Complete Piano Sonatas,Ludwig van Beethoven;Igor Levit,2019-09-13,125629,19,False,mikaylab.,2026-02-15T23:25:26Z,"klassiek,klassieke piano,kamermuziek",Sony Classical,0.421,0.013,1,-33.834,1,0.0381,0.996,0.894,0.126,0.383,72.935,4,"""Moonlight"", II.",Igor Levit,2019.0,Moonlight,II
spotify:track:110KW9E2FJlXN5AXNZrwK7,"Piano Sonata No. 14 in C-sharp minor, Op. 27, No. 2, ""Moonlight"": III. Presto agitato",Beethoven: The Complete Piano Sonatas,Ludwig van Beethoven;Igor Levit,2019-09-13,411963,37,False,mikaylab.,2026-02-15T23:25:26Z,"klassiek,klassieke piano,kamermuziek",Sony Classical,0.288,0.114,6,-23.544,0,0.047,0.992,0.932,0.0899,0.0819,86.591,4,"""Moonlight"", III.",Igor Levit,2019.0,Moonlight,III
spotify:track:3WFTQHUd4DBoEucAWxaPDm,"Piano Sonata No. 21 in C Major, Op. 53, ""Waldstein"": I. Allegro con brio",Beethoven: The Complete Piano Sonatas,Ludwig van Beethoven;Igor Levit,2019-09-13,602757,47,False,mikaylab.,2026-02-15T23:25:32Z,"klassiek,klassieke piano,kamermuziek",Sony Classical,0.2,0.0967,0,-26.579,1,0.0419,0.986,0.934,0.0894,0.0845,85.258,4,"""Waldstein"", I.",Igor Levit,2019.0,Waldstein,I
spotify:track:5vy4fYUcx8H21wQhYbbNwK,"Piano Sonata No. 21 in C Major, Op. 53, ""Waldstein"": II. Introduzione. Adagio molto",Beethoven: The Complete Piano Sonatas,Ludwig van Beethoven;Igor Levit,2019-09-13,270779,15,False,mikaylab.,2026-02-15T23:25:32Z,"klassiek,klassieke piano,kamermuziek",Sony Classical,0.362,0.000868,0,-37.179,1,0.0575,0.993,0.963,0.0762,0.0765,137.64,4,"""Waldstein"", II.",Igor Levit,2019.0,Waldstein,II
spotify:track:0XOg7Hl9lFvKV8n3chf6ZS,"Piano Sonata No. 21 in C Major, Op. 53, ""Waldstein"": III. Rondo. Allegretto moderato - Prestissimo",Beethoven: The Complete Piano Sonatas,Ludwig van Beethoven;Igor Levit,2019-09-13,554796,24,False,mikaylab.,2026-02-15T23:25:32Z,"klassiek,klassieke piano,kamermuziek",Sony Classical,0.309,0.0509,0,-25.549,1,0.0389,0.986,0.908,0.071,0.0505,117.764,4,"""Waldstein"", III.",Igor Levit,2019.0,Waldstein,III
spotify:track:5OdXTInO0uuzAamRiDFxif,"Beethoven: Piano Sonata No. 8 in C Minor, Op. 13, ""Pathétique"": I. Grave - Allegro di molto e con brio",Beethoven: Complete Piano Sonatas,Ludwig van Beethoven;Fazıl Say,2020-01-17,497480,6,False,mikaylab.,2026-02-15T23:26:04Z,"klassiek,klassieke piano,kamermuziek",Warner Classics,0.377,0.132,0,-23.074,0,0.0483,0.991,0.894,0.0877,0.0994,149.521,4,"""Pathétique"", I.",Fazıl Say,2020.0,Pathétique,I
spotify:track:5a0yBMFyNYGrccTUUuIL0d,"Beethoven: Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": II. Adagio cantabile",Beethoven: Complete Piano Sonatas,Ludwig van Beethoven;Fazıl Say,2020-01-17,324960,7,False,mikaylab.,2026-02-15T23:26:04Z,"klassiek,klassieke piano,kamermuziek",Warner Classics,0.217,0.0028,8,-37.427,1,0.0483,0.995,0.912,0.127,0.12,68.706,4,"""Pathétique"", II.",Fazıl Say,2020.0,Pathétique,II
spotify:track:32KriCL6YvoBaYZTTxXyj9,"Beethoven: Piano Sonata No. 8 in C Minor, Op. 13, ""Pathétique"": III. Rondo (Allegro)",Beethoven: Complete Piano Sonatas,Ludwig van Beethoven;Fazıl Say,2020-01-17,276053,8,False,mikaylab.,2026-02-15T23:26:04Z,"klassiek,klassieke piano,kamermuziek",Warner Classics,0.335,0.127,0,-23.441,0,0.0372,0.991,0.916,0.201,0.227,98.303,4,"""Pathétique"", III.",Fazıl Say,2020.0,Pathétique,III
spotify:track:7kI6djJSMciKQHWwpLRmr4,"Beethoven: Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2, ""Moonlight"": I. Adagio sostenuto",Beethoven: Complete Piano Sonatas,Ludwig van Beethoven;Fazıl Say,2020-01-17,436653,24,False,mikaylab.,2026-02-15T23:26:14Z,"klassiek,klassieke piano,kamermuziek",Warner Classics,0.183,0.00504,1,-40.119,0,0.0741,0.995,0.906,0.104,0.145,67.685,4,"""Moonlight"", I.",Fazıl Say,2020.0,Moonlight,I
spotify:track:4OxBAbDJpyvNlC4azjot5I,"Beethoven: Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2, ""Moonlight"": II. Allegretto",Beethoven: Complete Piano Sonatas,Ludwig van Beethoven;Fazıl Say,2020-01-17,113213,3,False,mikaylab.,2026-02-15T23:26:14Z,"klassiek,klassieke piano,kamermuziek",Warner Classics,0.54,0.0321,1,-26.715,1,0.048,0.996,0.936,0.108,0.502,130.601,4,"""Moonlight"", II.",Fazıl Say,2020.0,Moonlight,II
spotify:track:5eGcRBFMufsKPk6oMqnX3Z,"Beethoven: Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2, ""Moonlight"": III. Presto agitato",Beethoven: Complete Piano Sonatas,Ludwig van Beethoven;Fazıl Say,2020-01-17,422493,6,False,mikaylab.,2026-02-15T23:26:14Z,"klassiek,klassieke piano,kamermuziek",Warner Classics,0.334,0.143,6,-21.067,0,0.0434,0.994,0.915,0.0888,0.172,158.707,4,"""Moonlight"", III.",Fazıl Say,2020.0,Moonlight,III
spotify:track:6EEqFJtUIOvjkICaz6YWvE,"Beethoven: Piano Sonata No. 21 in C Major, Op. 53, ""Waldstein"": I. Allegro con brio",Beethoven: Complete Piano Sonatas,Ludwig van Beethoven;Fazıl Say,2020-01-17,620226,4,False,mikaylab.,2026-02-15T23:26:30Z,"klassiek,klassieke piano,kamermuziek",Warner Classics,0.348,0.181,0,-23.781,1,0.0377,0.99,0.919,0.0956,0.163,81.733,4,"""Waldstein"", I.",Fazıl Say,2020.0,Waldstein,I
spotify:track:4l5iEpHVOPd4DV3JY58Ywp,"Beethoven: Piano Sonata No. 21 in C Major, Op. 53, ""Waldstein"": II. Introduzione (Adagio molto)",Beethoven: Complete Piano Sonatas,Ludwig van Beethoven;Fazıl Say,2020-01-17,196493,2,False,mikaylab.,2026-02-15T23:26:30Z,"klassiek,klassieke piano,kamermuziek",Warner Classics,0.351,0.00278,0,-32.296,1,0.0722,0.992,0.867,0.0833,0.0378,65.741,3,"""Waldstein"", II.",Fazıl Say,2020.0,Waldstein,II
